Date,Transaction Description,Category,Amount,Type
2024-09-14,Zomato,Food,554,Debit
2023-09-10,Flipkart,Shopping,466,Debit
2024-12-23,Ola,Transport,704,Debit
2024-10-07,Starbucks,Food,941,Debit
2023-11-02,Flipkart,Shopping,270,Debit
2023-01-24,Zomato,Food,790,Debit
2024-10-22,Personal Loan EMI,EMI,8700,Debit
2024-12-05,Ola,Transport,469,Debit
2024-06-15,Starbucks,Food,1453,Debit
2023-01-30,Uber,Transport,1687,Debit
2024-07-24,Gym Membership,Fitness,1800,Debit
2023-10-29,Amazon,Shopping,448,Debit
2024-06-08,Ola,Transport,553,Debit
2024-10-10,Starbucks,Food,2042,Debit
2024-11-11,Zomato,Food,1674,Debit
2024-08-09,Flipkart,Shopping,1900,Debit
2023-01-10,Swiggy,Food,1449,Debit
2024-03-26,Mobile Recharge,Utilities,725,Debit
2024-04-16,Uber,Transport,1005,Debit
2024-01-02,Zomato,Food,2055,Debit
2023-06-30,Apple Music,Music,199,Debit
2023-06-27,Flipkart,Shopping,1179,Debit
2023-08-31,Amazon,Shopping,1156,Debit
2024-02-15,Ola,Transport,837,Debit
2023-04-15,Amazon,Shopping,1578,Debit
2023-07-30,Spotify,Music,199,Debit
2024-12-16,Amazon,Shopping,1796,Debit
2024-12-11,Swiggy,Food,2054,Debit
2023-09-11,Uber,Transport,459,Debit
2023-11-25,Swiggy,Food,384,Debit
2024-11-15,Starbucks,Food,379,Debit
2024-12-05,Starbucks,Food,827,Debit
2023-07-30,Hotstar,Entertainment,399,Debit
2023-11-27,Online Course,Education,2499,Debit
2023-12-20,Swiggy,Food,1346,Debit
2023-08-20,Zomato,Food,1217,Debit
2023-03-05,Uber,Transport,2087,Debit
2024-06-17,Uber,Transport,1080,Debit
2024-12-01,Ola,Transport,1794,Debit
2023-05-08,Ola,Transport,1374,Debit
2023-05-02,Amazon,Shopping,2051,Debit
2024-08-28,Zomato,Food,2020,Debit
2024-09-07,Amazon,Shopping,1818,Debit
2024-05-18,Starbucks,Food,1716,Debit
2023-07-31,Flipkart,Shopping,1471,Debit
2024-03-28,Uber,Transport,1895,Debit
2023-02-16,Zomato,Food,1410,Debit
2023-02-23,Swiggy,Food,1814,Debit
2023-01-29,Starbucks,Food,1193,Debit
2024-06-24,Gym Membership,Fitness,1800,Debit
2023-02-26,Amazon,Shopping,258,Debit
2024-11-20,Flipkart,Shopping,694,Debit
2024-04-25,Uber,Transport,1126,Debit
2023-05-17,Uber,Transport,1972,Debit
2023-06-07,Ola,Transport,263,Debit
2023-08-01,Starbucks,Food,460,Debit
2023-11-20,Amazon,Shopping,754,Debit
2024-04-25,Netflix,Entertainment,649,Debit
2023-03-30,Amazon,Shopping,1950,Debit
2024-09-19,Zomato,Food,739,Debit
2024-03-13,Uber,Transport,1174,Debit
2023-10-06,Swiggy,Food,897,Debit
2024-04-02,Starbucks,Food,908,Debit
2023-03-03,Zomato,Food,1752,Debit
2023-09-15,Starbucks,Food,1297,Debit
2023-05-07,Zomato,Food,568,Debit
2024-07-08,Swiggy,Food,1222,Debit
2024-11-21,Amazon Prime,Shopping,299,Debit
2024-05-31,Ola,Transport,1982,Debit
2024-03-24,Swiggy,Food,2015,Debit
2023-01-20,Swiggy,Food,1616,Debit
2024-02-05,Swiggy,Food,1161,Debit
2023-11-17,Amazon,Shopping,1631,Debit
2023-09-24,Ola,Transport,469,Debit
2024-06-01,Swiggy,Food,783,Debit
2024-11-21,Personal Loan EMI,EMI,8700,Debit
2023-08-26,Uber,Transport,1846,Debit
2023-07-14,Flipkart,Shopping,804,Debit
2024-06-13,Zomato,Food,505,Debit
2024-04-21,Swiggy,Food,2109,Debit
2023-05-28,Zomato,Food,1586,Debit
2024-08-10,Zomato,Food,1349,Debit
2023-01-03,Uber,Transport,683,Debit
2024-02-25,Personal Loan EMI,EMI,8700,Debit
2024-07-14,Swiggy,Food,335,Debit
2024-06-30,Zomato,Food,891,Debit
2023-03-24,Swiggy,Food,1840,Debit
2024-11-21,Credit Card EMI,EMI,5200,Debit
2024-09-02,Ola,Transport,1341,Debit
2024-12-16,Uber,Transport,250,Debit
2023-07-30,Amazon Prime,Shopping,299,Debit
2024-04-17,Swiggy,Food,1451,Debit
2024-01-29,Zomato,Food,1586,Debit
2023-03-16,Swiggy,Food,610,Debit
2023-07-07,Flipkart,Shopping,337,Debit
2024-05-18,Amazon,Shopping,1415,Debit
2023-10-10,Uber,Transport,956,Debit
2023-03-03,Flipkart,Shopping,1242,Debit
2024-07-05,Flipkart,Shopping,1434,Debit
2024-05-10,Flipkart,Shopping,1207,Debit
2024-06-04,Uber,Transport,2046,Debit
2024-01-26,Spotify,Music,199,Debit
2023-10-30,Ola,Transport,1991,Debit
2024-10-23,Uber,Transport,1334,Debit
2023-12-25,Flipkart,Shopping,1927,Debit
2024-04-15,Starbucks,Food,1756,Debit
2023-12-27,Online Course,Education,2499,Debit
2023-11-07,Zomato,Food,850,Debit
2023-01-25,Uber,Transport,1950,Debit
2023-06-20,Amazon,Shopping,800,Debit
2023-03-02,Flipkart,Shopping,436,Debit
2024-05-03,Flipkart,Shopping,607,Debit
2023-09-15,Amazon,Shopping,1326,Debit
2024-05-31,Swiggy,Food,578,Debit
2023-03-09,Zomato,Food,448,Debit
2024-08-23,Spotify,Music,199,Debit
2024-05-11,Swiggy,Food,1037,Debit
2024-05-10,Swiggy,Food,824,Debit
2024-03-06,Ola,Transport,662,Debit
2023-04-11,Zomato,Food,2030,Debit
2024-11-03,Starbucks,Food,1109,Debit
2023-02-21,Starbucks,Food,1609,Debit
2023-12-21,Swiggy,Food,1232,Debit
2023-12-18,Ola,Transport,1997,Debit
2023-09-24,Starbucks,Food,2194,Debit
2023-03-21,Swiggy,Food,699,Debit
2023-10-16,Amazon,Shopping,1204,Debit
2024-06-08,Swiggy,Food,1980,Debit
2023-09-04,Flipkart,Shopping,267,Debit
2023-02-05,Zomato,Food,1454,Debit
2023-08-15,Amazon,Shopping,601,Debit
2023-03-26,Starbucks,Food,1065,Debit
2024-06-24,Mobile Recharge,Utilities,809,Debit
2024-05-27,Swiggy,Food,719,Debit
2024-07-15,Starbucks,Food,1148,Debit
2023-09-14,Swiggy,Food,580,Debit
2023-05-05,Ola,Transport,692,Debit
2024-05-16,Flipkart,Shopping,1239,Debit
2024-11-26,Starbucks,Food,1623,Debit
2023-10-17,Starbucks,Food,1173,Debit
2023-02-08,Zomato,Food,808,Debit
2024-03-26,Swiggy,Food,956,Debit
2024-12-19,Ola,Transport,1026,Debit
2024-03-30,Flipkart,Shopping,1495,Debit
2023-06-16,Zomato,Food,1612,Debit
2023-10-28,Mobile Recharge,Utilities,740,Debit
2023-03-29,Uber,Transport,1596,Debit
2024-03-06,Ola,Transport,1625,Debit
2023-11-27,Spotify,Music,199,Debit
2023-06-24,Starbucks,Food,1133,Debit
2024-06-12,Starbucks,Food,1052,Debit
2024-07-17,Zomato,Food,1186,Debit
2024-01-04,Amazon,Shopping,1384,Debit
2023-01-26,Swiggy,Food,465,Debit
2023-11-19,Flipkart,Shopping,1931,Debit
2023-06-29,Ola,Transport,946,Debit
2024-01-05,Amazon,Shopping,2147,Debit
2024-08-15,Uber,Transport,698,Debit
2024-03-08,Uber,Transport,333,Debit
2023-02-22,Flipkart,Shopping,714,Debit
2023-01-28,Swiggy,Food,2018,Debit
2024-10-31,Uber,Transport,896,Debit
2023-08-15,Amazon,Shopping,287,Debit
2023-09-02,Uber,Transport,1007,Debit
2023-02-14,Swiggy,Food,550,Debit
2024-11-28,Uber,Transport,597,Debit
2023-12-02,Ola,Transport,1045,Debit
2024-05-08,Ola,Transport,768,Debit
2023-08-09,Zomato,Food,1299,Debit
2024-06-21,Swiggy,Food,555,Debit
2024-08-01,Uber,Transport,1906,Debit
2023-05-03,Ola,Transport,1871,Debit
2023-10-20,Swiggy,Food,356,Debit
2023-10-02,Amazon,Shopping,1318,Debit
2024-10-03,Swiggy,Food,1233,Debit
2023-08-30,Starbucks,Food,1210,Debit
2024-01-07,Swiggy,Food,1897,Debit
2023-09-16,Ola,Transport,1864,Debit
2024-02-16,Amazon,Shopping,1617,Debit
2024-10-22,Apple Music,Music,199,Debit
2023-08-21,Ola,Transport,1634,Debit
2023-09-29,Zomato,Food,1167,Debit
2023-01-16,Swiggy,Food,2057,Debit
2024-10-22,Netflix,Entertainment,649,Debit
2023-11-03,Uber,Transport,1595,Debit
2023-07-31,Swiggy,Food,1181,Debit
2024-05-22,Amazon,Shopping,1942,Debit
2024-03-15,Starbucks,Food,336,Debit
2024-05-30,Uber,Transport,784,Debit
2023-08-06,Uber,Transport,1527,Debit
2023-09-28,Salary,Income,42000,Credit
2024-03-02,Starbucks,Food,1883,Debit
2023-09-10,Starbucks,Food,1283,Debit
2023-10-08,Swiggy,Food,449,Debit
2024-04-24,Amazon,Shopping,952,Debit
2023-06-30,Personal Loan EMI,EMI,8700,Debit
2024-11-07,Flipkart,Shopping,1023,Debit
2023-08-29,Credit Card EMI,EMI,5200,Debit
2023-11-05,Zomato,Food,1394,Debit
2023-03-20,Flipkart,Shopping,748,Debit
2023-01-06,Amazon,Shopping,504,Debit
2023-06-22,Starbucks,Food,974,Debit
2023-08-23,Amazon,Shopping,631,Debit
2024-08-30,Starbucks,Food,1214,Debit
2023-12-03,Zomato,Food,1893,Debit
2023-05-27,Uber,Transport,365,Debit
2024-01-08,Flipkart,Shopping,374,Debit
2024-01-22,Zomato,Food,849,Debit
2024-02-28,Starbucks,Food,2087,Debit
2023-09-09,Uber,Transport,360,Debit
2023-06-14,Starbucks,Food,998,Debit
2024-12-21,Online Course,Education,2499,Debit
2023-11-10,Flipkart,Shopping,1056,Debit
2023-11-29,Uber,Transport,1906,Debit
2024-08-13,Starbucks,Food,1315,Debit
2024-12-25,Uber,Transport,1731,Debit
2024-09-03,Ola,Transport,1891,Debit
2024-03-26,Internet Bill,Utilities,1390,Debit
2024-04-21,Uber,Transport,881,Debit
2023-07-29,Flipkart,Shopping,2051,Debit
2024-03-03,Starbucks,Food,722,Debit
2024-01-30,Ola,Transport,2112,Debit
2024-04-04,Zomato,Food,2142,Debit
2023-04-17,Uber,Transport,1321,Debit
2023-11-04,Uber,Transport,1730,Debit
2024-02-15,Starbucks,Food,1333,Debit
2024-07-24,Electricity Bill,Utilities,3202,Debit
2023-11-25,Swiggy,Food,521,Debit
2024-01-31,Zomato,Food,1257,Debit
2023-01-31,Google Drive,Cloud,260,Debit
2023-03-02,Electricity Bill,Utilities,2609,Debit
2024-04-10,Starbucks,Food,1040,Debit
2023-11-18,Starbucks,Food,2153,Debit
2023-12-07,Swiggy,Food,970,Debit
2024-09-26,Amazon,Shopping,539,Debit
2023-11-01,Uber,Transport,485,Debit
2024-04-20,Flipkart,Shopping,1290,Debit
2023-05-27,Swiggy,Food,1541,Debit
2023-12-21,Swiggy,Food,863,Debit
2024-03-15,Ola,Transport,1437,Debit
2023-01-23,Swiggy,Food,480,Debit
2023-01-18,Uber,Transport,1942,Debit
2024-10-01,Starbucks,Food,1100,Debit
2023-02-22,Ola,Transport,1947,Debit
2024-08-17,Zomato,Food,1254,Debit
2024-07-11,Flipkart,Shopping,1042,Debit
2023-02-04,Amazon,Shopping,785,Debit
2024-06-07,Amazon,Shopping,1058,Debit
2024-06-09,Starbucks,Food,1742,Debit
2024-06-24,Spotify,Music,199,Debit
2024-09-22,Uber,Transport,1882,Debit
2023-05-29,Flipkart,Shopping,2036,Debit
2023-07-16,Ola,Transport,2098,Debit
2024-11-29,Starbucks,Food,861,Debit
2024-12-10,Swiggy,Food,1812,Debit
2023-07-08,Uber,Transport,1584,Debit
2024-10-22,Credit Card EMI,EMI,5200,Debit
2024-08-13,Zomato,Food,2025,Debit
2024-11-13,Ola,Transport,613,Debit
2024-04-10,Zomato,Food,1980,Debit
2023-12-29,Swiggy,Food,570,Debit
2024-07-24,Online Course,Education,2499,Debit
2023-07-26,Amazon,Shopping,1792,Debit
2023-06-30,Spotify,Music,199,Debit
2023-01-25,Ola,Transport,1490,Debit
2024-10-19,Flipkart,Shopping,598,Debit
2023-03-13,Zomato,Food,1176,Debit
2023-06-28,Zomato,Food,1164,Debit
2024-02-24,Flipkart,Shopping,1799,Debit
2023-12-27,Electricity Bill,Utilities,2984,Debit
2024-10-16,Swiggy,Food,980,Debit
2024-11-07,Starbucks,Food,1856,Debit
2023-11-27,Credit Card EMI,EMI,5200,Debit
2023-09-23,Ola,Transport,1438,Debit
2024-01-27,Swiggy,Food,1871,Debit
2023-11-19,Uber,Transport,2040,Debit
2023-02-06,Flipkart,Shopping,720,Debit
2023-07-02,Zomato,Food,282,Debit
2024-09-22,Credit Card EMI,EMI,5200,Debit
2024-01-02,Starbucks,Food,1465,Debit
2024-03-23,Amazon,Shopping,1282,Debit
2023-02-02,Zomato,Food,1191,Debit
2023-10-08,Zomato,Food,2060,Debit
2024-02-02,Ola,Transport,1756,Debit
2023-08-06,Swiggy,Food,420,Debit
2023-11-12,Swiggy,Food,1289,Debit
2024-04-15,Starbucks,Food,1443,Debit
2024-06-23,Amazon,Shopping,1724,Debit
2024-12-13,Ola,Transport,477,Debit
2023-08-29,Spotify,Music,199,Debit
2024-03-18,Ola,Transport,920,Debit
2024-09-22,Internet Bill,Utilities,1446,Debit
2024-11-25,Amazon,Shopping,2029,Debit
2024-11-21,Amazon,Shopping,1968,Debit
2023-12-25,Starbucks,Food,1392,Debit
2024-09-20,Uber,Transport,858,Debit
2024-01-29,Zomato,Food,1421,Debit
2024-10-10,Starbucks,Food,1241,Debit
2024-05-01,Ola,Transport,288,Debit
2024-04-16,Swiggy,Food,288,Debit
2024-04-19,Swiggy,Food,1506,Debit
2024-08-11,Zomato,Food,931,Debit
2024-07-08,Zomato,Food,1126,Debit
2023-03-28,Flipkart,Shopping,421,Debit
2023-02-27,Ola,Transport,663,Debit
2023-03-09,Ola,Transport,1535,Debit
2023-04-19,Swiggy,Food,283,Debit
2023-11-23,Amazon,Shopping,1165,Debit
2024-10-31,Ola,Transport,1704,Debit
2024-09-15,Ola,Transport,1022,Debit
2023-06-05,Starbucks,Food,291,Debit
2023-07-12,Ola,Transport,745,Debit
2023-07-18,Uber,Transport,846,Debit
2024-03-27,Swiggy,Food,1989,Debit
2024-02-27,Ola,Transport,930,Debit
2023-03-03,Zomato,Food,1715,Debit
2023-07-30,Online Course,Education,2499,Debit
2023-08-11,Starbucks,Food,2056,Debit
2024-12-25,Uber,Transport,1790,Debit
2024-03-26,Electricity Bill,Utilities,3634,Debit
2023-11-21,Zomato,Food,1712,Debit
2023-10-07,Starbucks,Food,1688,Debit
2023-07-08,Zomato,Food,1503,Debit
2023-06-01,Ola,Transport,450,Debit
2024-07-24,Google Drive,Cloud,260,Debit
2023-03-03,Flipkart,Shopping,577,Debit
2023-05-01,Netflix,Entertainment,649,Debit
2024-09-05,Uber,Transport,517,Debit
2024-02-18,Swiggy,Food,1090,Debit
2024-10-05,Swiggy,Food,688,Debit
2024-02-25,Hotstar,Entertainment,399,Debit
2023-08-25,Flipkart,Shopping,1745,Debit
2023-11-27,Google Drive,Cloud,260,Debit
2023-07-24,Amazon,Shopping,819,Debit
2023-07-07,Uber,Transport,693,Debit
2024-06-02,Swiggy,Food,697,Debit
2024-01-24,Swiggy,Food,2171,Debit
2024-11-14,Swiggy,Food,508,Debit
2023-08-20,Starbucks,Food,1191,Debit
2023-08-10,Flipkart,Shopping,1487,Debit
2024-11-11,Zomato,Food,1863,Debit
2024-07-15,Flipkart,Shopping,1639,Debit
2023-05-01,Starbucks,Food,310,Debit
2024-08-23,Netflix,Entertainment,649,Debit
2023-11-03,Starbucks,Food,394,Debit
2024-11-21,Apple Music,Music,199,Debit
2023-04-23,Uber,Transport,572,Debit
2023-12-27,Gym Membership,Fitness,1800,Debit
2024-05-25,Amazon Prime,Shopping,299,Debit
2023-05-30,Starbucks,Food,1665,Debit
2024-08-11,Zomato,Food,1596,Debit
2023-05-04,Zomato,Food,1566,Debit
2024-09-08,Swiggy,Food,265,Debit
2023-08-30,Starbucks,Food,821,Debit
2023-04-30,Zomato,Food,755,Debit
2023-06-09,Swiggy,Food,1572,Debit
2024-10-08,Ola,Transport,1315,Debit
2024-09-20,Starbucks,Food,610,Debit
2024-09-09,Uber,Transport,494,Debit
2024-04-07,Swiggy,Food,339,Debit
2023-10-13,Amazon,Shopping,802,Debit
2023-05-01,Uber,Transport,1036,Debit
2024-07-15,Flipkart,Shopping,1863,Debit
2023-11-11,Ola,Transport,879,Debit
2023-01-22,Ola,Transport,2014,Debit
2024-04-26,Flipkart,Shopping,1787,Debit
2023-10-07,Flipkart,Shopping,879,Debit
2023-02-18,Amazon,Shopping,291,Debit
2024-09-19,Uber,Transport,2083,Debit
2023-11-30,Ola,Transport,1159,Debit
2023-02-04,Flipkart,Shopping,903,Debit
2024-02-04,Amazon,Shopping,2031,Debit
2023-10-21,Uber,Transport,547,Debit
2023-12-27,Credit Card EMI,EMI,5200,Debit
2023-04-16,Zomato,Food,338,Debit
2024-08-23,Google Drive,Cloud,260,Debit
2024-03-28,Zomato,Food,2065,Debit
2023-11-10,Amazon,Shopping,2142,Debit
2023-10-25,Uber,Transport,978,Debit
2024-04-29,Ola,Transport,2145,Debit
2023-09-28,Apple Music,Music,199,Debit
2023-01-31,Electricity Bill,Utilities,2979,Debit
2024-08-23,Hotstar,Entertainment,399,Debit
2023-01-28,Amazon,Shopping,1866,Debit
2023-05-01,Credit Card EMI,EMI,5200,Debit
2024-07-06,Starbucks,Food,1313,Debit
2024-08-21,Zomato,Food,359,Debit
2024-05-25,Spotify,Music,199,Debit
2024-06-02,Uber,Transport,1345,Debit
2024-03-25,Swiggy,Food,1304,Debit
2023-09-25,Swiggy,Food,1497,Debit
2024-04-24,Zomato,Food,929,Debit
2023-08-28,Flipkart,Shopping,566,Debit
2023-06-24,Swiggy,Food,1939,Debit
2024-02-27,Amazon,Shopping,1896,Debit
2024-10-25,Starbucks,Food,272,Debit
2023-06-08,Starbucks,Food,2122,Debit
2023-06-30,Electricity Bill,Utilities,2708,Debit
2023-08-11,Swiggy,Food,1521,Debit
2023-05-01,Online Course,Education,2499,Debit
2023-03-06,Flipkart,Shopping,1626,Debit
2024-06-02,Amazon,Shopping,322,Debit
2024-03-06,Ola,Transport,1646,Debit
2023-10-20,Swiggy,Food,1437,Debit
2023-12-04,Zomato,Food,1996,Debit
2024-09-13,Flipkart,Shopping,1006,Debit
2024-10-16,Amazon,Shopping,1745,Debit
2023-01-03,Zomato,Food,1321,Debit
2024-11-20,Starbucks,Food,914,Debit
2024-11-16,Uber,Transport,1077,Debit
2023-05-08,Zomato,Food,2068,Debit
2024-08-20,Swiggy,Food,749,Debit
2024-01-30,Uber,Transport,1249,Debit
2023-04-05,Flipkart,Shopping,877,Debit
2023-09-03,Uber,Transport,521,Debit
2024-07-24,Flipkart,Shopping,1366,Debit
2023-08-19,Swiggy,Food,2084,Debit
2024-01-01,Starbucks,Food,1263,Debit
2024-09-27,Ola,Transport,1298,Debit
2023-10-31,Swiggy,Food,595,Debit
2024-03-10,Zomato,Food,1550,Debit
2024-03-24,Uber,Transport,1349,Debit
2023-06-30,Hotstar,Entertainment,399,Debit
2024-07-08,Starbucks,Food,418,Debit
2024-09-19,Starbucks,Food,1366,Debit
2024-11-15,Starbucks,Food,890,Debit
2024-01-12,Ola,Transport,960,Debit
2024-03-26,Personal Loan EMI,EMI,8700,Debit
2023-10-18,Ola,Transport,2128,Debit
2024-07-20,Starbucks,Food,2017,Debit
2023-02-01,Uber,Transport,2071,Debit
2023-01-31,Internet Bill,Utilities,1505,Debit
2023-09-14,Swiggy,Food,2044,Debit
2024-03-07,Amazon,Shopping,2151,Debit
2024-01-26,Hotstar,Entertainment,399,Debit
2023-07-15,Flipkart,Shopping,955,Debit
2023-07-05,Flipkart,Shopping,1198,Debit
2023-04-24,Flipkart,Shopping,1027,Debit
2023-10-31,Amazon,Shopping,638,Debit
2024-06-19,Starbucks,Food,1273,Debit
2024-03-04,Uber,Transport,1501,Debit
2023-05-15,Uber,Transport,1094,Debit
2024-03-09,Flipkart,Shopping,703,Debit
2023-03-11,Zomato,Food,1736,Debit
2024-08-23,Gym Membership,Fitness,1800,Debit
2024-07-12,Amazon,Shopping,540,Debit
2024-03-28,Flipkart,Shopping,2153,Debit
2024-01-13,Swiggy,Food,1091,Debit
2024-11-21,Internet Bill,Utilities,1144,Debit
2024-12-02,Uber,Transport,1161,Debit
2023-05-22,Flipkart,Shopping,1067,Debit
2024-05-17,Starbucks,Food,1453,Debit
2023-05-14,Zomato,Food,1614,Debit
2023-03-15,Flipkart,Shopping,564,Debit
2023-06-07,Zomato,Food,1308,Debit
2023-02-05,Swiggy,Food,347,Debit
2023-01-18,Amazon,Shopping,2055,Debit
2023-12-24,Uber,Transport,2134,Debit
2023-12-05,Zomato,Food,1352,Debit
2024-02-01,Amazon,Shopping,1666,Debit
2024-08-25,Ola,Transport,1220,Debit
2024-07-06,Zomato,Food,1826,Debit
2023-12-21,Swiggy,Food,1197,Debit
2023-07-29,Amazon,Shopping,464,Debit
2024-06-26,Uber,Transport,2085,Debit
2023-03-02,Salary,Income,42000,Credit
2023-01-26,Zomato,Food,1763,Debit
2024-06-04,Ola,Transport,1683,Debit
2024-12-14,Starbucks,Food,1379,Debit
2024-07-25,Starbucks,Food,1907,Debit
2024-01-14,Starbucks,Food,894,Debit
2023-02-17,Flipkart,Shopping,2040,Debit
2024-01-28,Uber,Transport,1519,Debit
2024-10-29,Flipkart,Shopping,1134,Debit
2024-11-03,Ola,Transport,779,Debit
2024-07-20,Swiggy,Food,1231,Debit
2024-07-31,Zomato,Food,2089,Debit
2024-02-13,Uber,Transport,528,Debit
2024-06-18,Flipkart,Shopping,1077,Debit
2023-05-31,Uber,Transport,1312,Debit
2023-07-16,Zomato,Food,389,Debit
