Date,Transaction Description,Category,Amount,Type
2024-07-24,Amazon Prime,Shopping,299,Debit
2024-02-29,Ola,Transport,1458,Debit
2023-04-04,Zomato,Food,1714,Debit
2024-08-11,Blinkit,Groceries,666,Debit
2024-10-30,Swiggy,Food,769,Debit
2024-07-13,Ola,Transport,1310,Debit
2023-07-30,Internet Bill,Utilities,1235,Debit
2024-03-27,Blinkit,Groceries,1665,Debit
2023-06-20,Ola,Transport,2135,Debit
2023-12-15,Flipkart,Shopping,1711,Debit
2024-08-23,YouTube Premium,Entertainment,189,Debit
2024-10-06,Blinkit,Groceries,873,Debit
2023-11-05,Blinkit,Groceries,1282,Debit
2024-10-02,Zomato,Food,1392,Debit
2024-01-10,Flipkart,Shopping,2137,Debit
2023-06-13,Zomato,Food,303,Debit
2023-08-25,Amazon,Shopping,2007,Debit
2024-09-22,YouTube Premium,Entertainment,189,Debit
2023-03-02,Apple Music,Music,149,Debit
2023-09-19,Zomato,Food,1213,Debit
2023-03-20,Swiggy,Food,1320,Debit
2024-06-27,Flipkart,Shopping,1669,Debit
2024-08-03,Uber,Transport,2238,Debit
2023-12-27,Credit Card EMI,Loan,4200,Debit
2024-03-26,Google Drive,Cloud,260,Debit
2023-01-27,Amazon,Shopping,1583,Debit
2024-11-12,Amazon,Shopping,2206,Debit
2024-07-06,Blinkit,Groceries,1275,Debit
2024-05-17,Flipkart,Shopping,1683,Debit
2023-02-01,Ola,Transport,1290,Debit
2024-10-01,Swiggy,Food,2083,Debit
2024-12-21,Buy Now Pay Later EMI,Loan,3100,Debit
2024-11-17,Swiggy,Food,402,Debit
2023-03-29,Zomato,Food,666,Debit
2023-07-30,Netflix,Entertainment,549,Debit
2023-06-01,Uber,Transport,1907,Debit
2024-07-11,Starbucks,Food,1108,Debit
2024-05-24,Blinkit,Groceries,1849,Debit
2024-04-27,Uber,Transport,685,Debit
2024-02-22,Flipkart,Shopping,826,Debit
2023-06-29,Zomato,Food,1095,Debit
2023-07-14,Starbucks,Food,1076,Debit
2023-11-21,Blinkit,Groceries,694,Debit
2023-06-10,Zomato,Food,1173,Debit
2023-12-16,Amazon,Shopping,2207,Debit
2023-12-03,Flipkart,Shopping,463,Debit
2023-08-24,Zomato,Food,1098,Debit
2023-03-20,Swiggy,Food,433,Debit
2024-03-18,Uber,Transport,992,Debit
2024-06-13,Swiggy,Food,2245,Debit
2023-03-02,Credit Card EMI,Loan,4200,Debit
2023-11-17,Flipkart,Shopping,1591,Debit
2024-03-31,Amazon,Shopping,1165,Debit
2023-10-08,Swiggy,Food,1381,Debit
2023-04-03,Blinkit,Groceries,2200,Debit
2023-04-29,Blinkit,Groceries,1613,Debit
2024-08-27,Flipkart,Shopping,1123,Debit
2023-12-23,Amazon,Shopping,412,Debit
2024-07-24,Mobile Recharge,Utilities,806,Debit
2023-06-13,Swiggy,Food,1689,Debit
2023-05-31,Amazon Prime,Shopping,299,Debit
2023-08-04,Starbucks,Food,2227,Debit
2024-12-17,Blinkit,Groceries,696,Debit
2023-02-15,Swiggy,Food,1199,Debit
2023-08-29,Apple Music,Music,149,Debit
2023-01-09,Flipkart,Shopping,317,Debit
2024-10-21,Swiggy,Food,2249,Debit
2023-09-16,Ola,Transport,1984,Debit
2023-09-18,Swiggy,Food,514,Debit
2024-05-27,Swiggy,Food,2084,Debit
2023-12-18,Swiggy,Food,2405,Debit
2023-06-04,Starbucks,Food,2400,Debit
2023-12-25,Swiggy,Food,2262,Debit
2023-07-26,Zomato,Food,1068,Debit
2023-09-29,Zomato,Food,1800,Debit
2023-02-13,Amazon,Shopping,588,Debit
2023-01-19,Swiggy,Food,1927,Debit
2024-05-02,Blinkit,Groceries,1585,Debit
2023-07-28,Ola,Transport,1929,Debit
2023-06-23,Amazon,Shopping,2053,Debit
2024-03-16,Flipkart,Shopping,1775,Debit
2024-09-21,Uber,Transport,1428,Debit
2024-03-02,Starbucks,Food,1423,Debit
2024-02-27,Zomato,Food,1803,Debit
2024-07-05,Flipkart,Shopping,1884,Debit
2024-12-21,Flipkart,Shopping,443,Debit
2023-02-12,Ola,Transport,928,Debit
2024-05-26,Starbucks,Food,1318,Debit
2023-03-21,Flipkart,Shopping,2496,Debit
2023-03-27,Blinkit,Groceries,1168,Debit
2024-03-14,Starbucks,Food,308,Debit
2024-12-28,Uber,Transport,1021,Debit
2023-03-30,Flipkart,Shopping,630,Debit
2023-05-24,Ola,Transport,609,Debit
2023-07-24,Amazon,Shopping,1153,Debit
2023-05-01,Starbucks,Food,1165,Debit
2024-04-11,Ola,Transport,1150,Debit
2023-02-04,Flipkart,Shopping,2080,Debit
2024-01-19,Amazon,Shopping,1798,Debit
2023-06-10,Blinkit,Groceries,1065,Debit
2023-11-03,Starbucks,Food,1940,Debit
2024-12-01,Flipkart,Shopping,1806,Debit
2023-10-20,Blinkit,Groceries,1645,Debit
2023-09-24,Blinkit,Groceries,723,Debit
2024-04-02,Swiggy,Food,946,Debit
2023-03-25,Uber,Transport,1386,Debit
2024-06-24,Starbucks,Food,1846,Debit
2024-06-19,Ola,Transport,2018,Debit
2023-08-20,Ola,Transport,1022,Debit
2024-02-25,Netflix,Entertainment,549,Debit
2024-07-04,Ola,Transport,680,Debit
2024-10-09,Ola,Transport,521,Debit
2023-12-06,Uber,Transport,1780,Debit
2023-04-15,Ola,Transport,1564,Debit
2023-12-27,Electricity Bill,Utilities,2493,Debit
2023-04-26,Zomato,Food,995,Debit
2023-06-18,Swiggy,Food,1931,Debit
2023-06-17,Ola,Transport,2497,Debit
2023-01-21,Uber,Transport,1417,Debit
2024-12-21,Netflix,Entertainment,549,Debit
2023-05-28,Swiggy,Food,2441,Debit
2023-09-19,Starbucks,Food,666,Debit
2024-10-19,Amazon,Shopping,2394,Debit
2024-11-03,Uber,Transport,1166,Debit
2024-07-15,Starbucks,Food,1290,Debit
2023-09-13,Amazon,Shopping,1643,Debit
2024-10-22,Gym Membership,Fitness,1800,Debit
2023-09-28,Swiggy,Food,690,Debit
2024-10-09,Ola,Transport,1578,Debit
2023-11-17,Starbucks,Food,922,Debit
2023-05-21,Blinkit,Groceries,2273,Debit
2023-09-02,Flipkart,Shopping,1475,Debit
2024-10-25,Blinkit,Groceries,596,Debit
2024-10-23,Zomato,Food,831,Debit
2023-06-05,Flipkart,Shopping,2435,Debit
2023-08-23,Swiggy,Food,941,Debit
2024-08-03,Starbucks,Food,1278,Debit
2024-03-28,Starbucks,Food,1489,Debit
2023-10-20,Flipkart,Shopping,2100,Debit
2024-03-26,Electricity Bill,Utilities,2882,Debit
2024-10-16,Flipkart,Shopping,2468,Debit
2023-12-03,Starbucks,Food,1717,Debit
2023-10-27,Zomato,Food,1318,Debit
2023-03-11,Flipkart,Shopping,1899,Debit
2024-11-21,Apple Music,Music,149,Debit
2023-03-02,YouTube Premium,Entertainment,189,Debit
2024-12-23,Amazon,Shopping,1234,Debit
2024-04-09,Ola,Transport,1473,Debit
2024-10-12,Swiggy,Food,1208,Debit
2023-04-22,Uber,Transport,1253,Debit
2024-03-28,Swiggy,Food,1417,Debit
2024-11-15,Amazon,Shopping,1776,Debit
2024-07-06,Blinkit,Groceries,2330,Debit
2024-06-30,Blinkit,Groceries,863,Debit
2024-12-08,Ola,Transport,991,Debit
2023-12-17,Amazon,Shopping,1038,Debit
2024-03-26,Gym Membership,Fitness,1800,Debit
2023-08-27,Amazon,Shopping,1803,Debit
2024-10-25,Amazon,Shopping,1058,Debit
2024-05-20,Zomato,Food,1066,Debit
2023-01-16,Ola,Transport,1420,Debit
2024-03-28,Amazon,Shopping,871,Debit
2024-09-15,Flipkart,Shopping,1608,Debit
2023-10-19,Ola,Transport,1381,Debit
2023-09-24,Starbucks,Food,1771,Debit
2024-05-08,Amazon,Shopping,2184,Debit
2024-04-22,Ola,Transport,890,Debit
2023-07-03,Blinkit,Groceries,1367,Debit
2024-07-04,Flipkart,Shopping,1731,Debit
2024-10-22,Ola,Transport,604,Debit
2023-05-03,Zomato,Food,1384,Debit
2024-04-11,Uber,Transport,1478,Debit
2023-12-30,Amazon,Shopping,996,Debit
2024-07-01,Amazon,Shopping,2059,Debit
2023-03-24,Ola,Transport,1008,Debit
2023-10-02,Starbucks,Food,1267,Debit
2023-05-19,Starbucks,Food,1311,Debit
2023-03-16,Zomato,Food,1754,Debit
2023-04-18,Blinkit,Groceries,1032,Debit
2023-01-30,Flipkart,Shopping,1670,Debit
2024-08-15,Zomato,Food,2169,Debit
2023-09-17,Blinkit,Groceries,1554,Debit
2024-09-22,Salary,Income,32000,Credit
2023-01-01,YouTube Premium,Entertainment,189,Debit
2024-04-06,Zomato,Food,978,Debit
2024-03-17,Amazon,Shopping,405,Debit
2024-08-20,Flipkart,Shopping,2416,Debit
2023-07-28,Ola,Transport,637,Debit
2023-10-30,Ola,Transport,2482,Debit
2024-10-22,Credit Card EMI,Loan,4200,Debit
2024-01-21,Swiggy,Food,860,Debit
2024-03-14,Starbucks,Food,2189,Debit
2023-07-21,Ola,Transport,769,Debit
2023-02-20,Blinkit,Groceries,1686,Debit
2023-03-17,Flipkart,Shopping,2493,Debit
2024-07-14,Swiggy,Food,408,Debit
2024-02-02,Zomato,Food,2396,Debit
2024-11-04,Uber,Transport,447,Debit
2024-02-25,Blinkit,Groceries,1981,Debit
2023-05-08,Flipkart,Shopping,1293,Debit
2023-10-24,Flipkart,Shopping,1463,Debit
2023-01-13,Swiggy,Food,2007,Debit
2024-10-01,Ola,Transport,1009,Debit
2024-04-10,Amazon,Shopping,664,Debit
2024-11-29,Blinkit,Groceries,770,Debit
2024-01-26,Buy Now Pay Later EMI,Loan,3100,Debit
2023-05-07,Uber,Transport,933,Debit
2024-02-08,Uber,Transport,1539,Debit
2023-12-26,Amazon,Shopping,994,Debit
2023-12-19,Flipkart,Shopping,581,Debit
2024-05-30,Ola,Transport,888,Debit
2024-01-25,Ola,Transport,1917,Debit
2024-12-03,Ola,Transport,599,Debit
2023-12-02,Ola,Transport,1371,Debit
2023-05-01,Zomato,Food,1405,Debit
2023-08-21,Swiggy,Food,793,Debit
2023-05-03,Ola,Transport,2419,Debit
2024-12-16,Zomato,Food,680,Debit
2023-06-23,Amazon,Shopping,505,Debit
2024-04-17,Zomato,Food,644,Debit
2024-04-01,Flipkart,Shopping,1330,Debit
2024-01-29,Amazon,Shopping,1327,Debit
2023-09-04,Ola,Transport,376,Debit
2023-12-10,Flipkart,Shopping,859,Debit
2024-06-12,Starbucks,Food,1921,Debit
2023-06-06,Uber,Transport,743,Debit
2024-11-12,Uber,Transport,1156,Debit
2023-11-27,Electricity Bill,Utilities,2961,Debit
2023-05-17,Swiggy,Food,1022,Debit
2024-04-19,Zomato,Food,1174,Debit
2024-06-13,Uber,Transport,2408,Debit
2024-12-15,Flipkart,Shopping,1828,Debit
2023-04-29,Zomato,Food,1751,Debit
2023-10-16,Swiggy,Food,1881,Debit
2023-01-15,Uber,Transport,2129,Debit
2024-10-15,Blinkit,Groceries,2045,Debit
2024-07-24,Blinkit,Groceries,2157,Debit
2024-06-24,Google Drive,Cloud,260,Debit
2023-09-07,Zomato,Food,897,Debit
2024-12-24,Flipkart,Shopping,1609,Debit
2023-08-08,Ola,Transport,1995,Debit
2023-11-21,Starbucks,Food,1230,Debit
2023-10-17,Starbucks,Food,1572,Debit
2023-11-14,Flipkart,Shopping,1902,Debit
2024-12-02,Uber,Transport,1825,Debit
2023-03-20,Blinkit,Groceries,1481,Debit
2023-09-28,Amazon Prime,Shopping,299,Debit
2024-10-13,Uber,Transport,1886,Debit
2023-11-27,Zomato,Food,775,Debit
2023-12-05,Zomato,Food,2123,Debit
2024-11-19,Flipkart,Shopping,1303,Debit
2023-08-31,Amazon,Shopping,586,Debit
2023-08-09,Uber,Transport,1723,Debit
2023-06-30,Salary,Income,28000,Credit
2024-01-22,Uber,Transport,1490,Debit
2024-01-26,Personal Loan EMI,Loan,8500,Debit
2024-10-16,Ola,Transport,2075,Debit
2023-04-24,Swiggy,Food,1195,Debit
2023-04-20,Uber,Transport,1478,Debit
2024-12-10,Swiggy,Food,1323,Debit
2024-06-24,Zomato,Food,555,Debit
2023-12-01,Ola,Transport,810,Debit
2023-02-12,Flipkart,Shopping,1837,Debit
2023-08-05,Zomato,Food,1172,Debit
2024-06-11,Swiggy,Food,1731,Debit
2024-08-23,Internet Bill,Utilities,1365,Debit
2024-02-24,Flipkart,Shopping,1465,Debit
2024-11-21,Blinkit,Groceries,741,Debit
2024-12-09,Blinkit,Groceries,1339,Debit
2023-01-02,Uber,Transport,1978,Debit
2024-05-22,Amazon,Shopping,1277,Debit
2024-09-20,Blinkit,Groceries,1136,Debit
2023-08-29,Salary,Income,28000,Credit
2023-05-01,Hotstar,Entertainment,399,Debit
2023-08-08,Blinkit,Groceries,561,Debit
2024-02-19,Blinkit,Groceries,573,Debit
2023-05-22,Flipkart,Shopping,608,Debit
2023-07-13,Starbucks,Food,1402,Debit
2023-09-23,Uber,Transport,382,Debit
2024-09-22,Credit Card EMI,Loan,4200,Debit
2023-10-28,Hotstar,Entertainment,399,Debit
2023-10-21,Zomato,Food,480,Debit
2024-09-30,Ola,Transport,326,Debit
2024-12-24,Ola,Transport,2435,Debit
2023-03-27,Flipkart,Shopping,877,Debit
2023-01-31,Personal Loan EMI,Loan,8500,Debit
2023-05-19,Amazon,Shopping,2238,Debit
2024-02-04,Starbucks,Food,1021,Debit
2024-12-05,Zomato,Food,708,Debit
2024-05-25,Amazon Prime,Shopping,299,Debit
2023-02-19,Starbucks,Food,1153,Debit
2024-08-25,Zomato,Food,755,Debit
2023-12-27,Starbucks,Food,1542,Debit
2023-09-24,Ola,Transport,692,Debit
2023-11-19,Ola,Transport,429,Debit
2023-10-14,Swiggy,Food,1713,Debit
2023-05-11,Flipkart,Shopping,358,Debit
2023-10-30,Amazon,Shopping,1562,Debit
2023-04-01,Mobile Recharge,Utilities,617,Debit
2024-01-15,Ola,Transport,1506,Debit
2023-12-14,Amazon,Shopping,1382,Debit
2023-06-15,Uber,Transport,1231,Debit
2023-12-13,Blinkit,Groceries,734,Debit
2023-08-16,Swiggy,Food,2456,Debit
2024-07-21,Amazon,Shopping,2479,Debit
2023-02-02,Uber,Transport,1036,Debit
2024-04-25,Spotify,Music,199,Debit
2024-04-20,Flipkart,Shopping,2269,Debit
2024-09-17,Blinkit,Groceries,1356,Debit
2023-10-28,Spotify,Music,199,Debit
2024-01-17,Uber,Transport,465,Debit
2024-11-05,Flipkart,Shopping,1978,Debit
2023-08-23,Flipkart,Shopping,1528,Debit
2024-04-24,Starbucks,Food,1074,Debit
2023-10-20,Uber,Transport,1128,Debit
2024-05-09,Zomato,Food,1499,Debit
2023-01-25,Ola,Transport,1559,Debit
2023-12-20,Uber,Transport,2256,Debit
2024-05-03,Blinkit,Groceries,1300,Debit
2024-03-26,Buy Now Pay Later EMI,Loan,3100,Debit
2024-06-23,Uber,Transport,397,Debit
2023-12-17,Blinkit,Groceries,440,Debit
2023-01-27,Uber,Transport,981,Debit
2024-01-28,Uber,Transport,1754,Debit
2024-04-12,Zomato,Food,2072,Debit
2023-01-04,Flipkart,Shopping,1935,Debit
2024-02-11,Blinkit,Groceries,1788,Debit
2024-01-15,Flipkart,Shopping,1949,Debit
2024-07-20,Blinkit,Groceries,888,Debit
2023-09-26,Zomato,Food,464,Debit
2024-04-26,Uber,Transport,719,Debit
2024-03-15,Uber,Transport,2302,Debit
2023-02-12,Swiggy,Food,1020,Debit
2024-03-01,Ola,Transport,1349,Debit
2023-02-22,Starbucks,Food,1475,Debit
2023-06-21,Blinkit,Groceries,2430,Debit
2024-08-08,Amazon,Shopping,2337,Debit
2023-04-13,Swiggy,Food,2039,Debit
2023-03-21,Uber,Transport,1464,Debit
2023-12-28,Swiggy,Food,1155,Debit
2023-04-17,Uber,Transport,329,Debit
2024-05-19,Starbucks,Food,525,Debit
2024-04-06,Ola,Transport,966,Debit
2024-01-10,Flipkart,Shopping,1902,Debit
2023-01-12,Starbucks,Food,2217,Debit
2024-01-17,Blinkit,Groceries,481,Debit
2023-04-22,Starbucks,Food,1773,Debit
2024-06-24,Zomato,Food,1438,Debit
2023-07-23,Ola,Transport,1912,Debit
2024-10-17,Zomato,Food,1797,Debit
2023-08-28,Uber,Transport,2146,Debit
2024-08-05,Starbucks,Food,857,Debit
2024-09-22,Google Drive,Cloud,260,Debit
2023-08-09,Flipkart,Shopping,2222,Debit
2023-01-11,Swiggy,Food,2438,Debit
2023-01-25,Flipkart,Shopping,2086,Debit
2024-01-19,Zomato,Food,333,Debit
2023-04-05,Swiggy,Food,1100,Debit
2024-12-02,Blinkit,Groceries,1927,Debit
2024-04-07,Blinkit,Groceries,1413,Debit
2023-04-11,Swiggy,Food,2223,Debit
2023-02-03,Swiggy,Food,1342,Debit
2024-03-31,Amazon,Shopping,1752,Debit
2024-10-05,Zomato,Food,1646,Debit
2024-02-10,Blinkit,Groceries,908,Debit
2023-08-29,Electricity Bill,Utilities,2745,Debit
2024-06-20,Blinkit,Groceries,1274,Debit
2023-08-09,Flipkart,Shopping,1280,Debit
2024-05-18,Amazon,Shopping,2073,Debit
2024-01-29,Zomato,Food,1317,Debit
2024-12-26,Zomato,Food,2470,Debit
2023-05-31,Uber,Transport,2246,Debit
2023-10-02,Flipkart,Shopping,1124,Debit
2023-11-15,Zomato,Food,1801,Debit
2023-11-10,Blinkit,Groceries,737,Debit
2024-01-04,Flipkart,Shopping,381,Debit
2024-07-27,Amazon,Shopping,728,Debit
2023-04-02,Flipkart,Shopping,856,Debit
2023-03-06,Swiggy,Food,1709,Debit
2023-07-01,Flipkart,Shopping,868,Debit
2024-03-03,Swiggy,Food,1374,Debit
2024-08-05,Starbucks,Food,490,Debit
2023-08-06,Swiggy,Food,1878,Debit
2024-08-19,Amazon,Shopping,2193,Debit
2024-01-03,Uber,Transport,2125,Debit
2024-10-01,Starbucks,Food,1516,Debit
2024-08-05,Ola,Transport,2064,Debit
2024-05-17,Blinkit,Groceries,2232,Debit
2023-02-04,Uber,Transport,1255,Debit
2023-03-03,Ola,Transport,664,Debit
2024-09-05,Uber,Transport,1630,Debit
2023-12-06,Ola,Transport,732,Debit
2023-10-11,Swiggy,Food,535,Debit
2024-03-12,Flipkart,Shopping,1095,Debit
2023-09-15,Amazon,Shopping,1290,Debit
2024-11-01,Zomato,Food,1750,Debit
2024-08-23,Ola,Transport,1542,Debit
2024-01-11,Swiggy,Food,721,Debit
2023-04-23,Starbucks,Food,1105,Debit
2024-12-16,Uber,Transport,2434,Debit
2024-11-13,Swiggy,Food,382,Debit
2023-07-03,Starbucks,Food,1071,Debit
2023-08-20,Uber,Transport,343,Debit
2024-09-11,Flipkart,Shopping,2469,Debit
2023-04-10,Amazon,Shopping,1810,Debit
2023-12-31,Swiggy,Food,2359,Debit
2023-02-07,Ola,Transport,1285,Debit
2023-01-01,Uber,Transport,916,Debit
2023-04-21,Amazon,Shopping,2067,Debit
2024-08-31,Uber,Transport,320,Debit
2023-10-15,Flipkart,Shopping,561,Debit
2024-12-21,Apple Music,Music,149,Debit
2024-07-08,Blinkit,Groceries,695,Debit
2024-06-20,Amazon,Shopping,814,Debit
2023-03-07,Swiggy,Food,579,Debit
2023-12-24,Swiggy,Food,1337,Debit
2024-10-15,Flipkart,Shopping,2226,Debit
2024-06-01,Flipkart,Shopping,1800,Debit
2024-05-15,Zomato,Food,1551,Debit
2024-08-04,Amazon,Shopping,564,Debit
2024-07-09,Amazon,Shopping,1313,Debit
2024-02-25,YouTube Premium,Entertainment,189,Debit
2023-12-14,Flipkart,Shopping,2230,Debit
2023-12-22,Zomato,Food,2023,Debit
2023-11-27,Spotify,Music,199,Debit
2024-10-11,Amazon,Shopping,719,Debit
2023-09-28,Hotstar,Entertainment,399,Debit
2023-02-10,Ola,Transport,1793,Debit
2023-07-18,Flipkart,Shopping,589,Debit
2024-11-11,Starbucks,Food,345,Debit
2023-03-06,Amazon,Shopping,384,Debit
2024-11-20,Starbucks,Food,1060,Debit
2023-09-28,Netflix,Entertainment,549,Debit
2023-12-25,Ola,Transport,1197,Debit
2023-12-14,Ola,Transport,1355,Debit
2024-08-31,Amazon,Shopping,1610,Debit
2023-09-05,Uber,Transport,1045,Debit
2024-02-29,Swiggy,Food,1424,Debit
2023-10-13,Zomato,Food,2408,Debit
2023-01-01,Amazon Prime,Shopping,299,Debit
2024-10-29,Uber,Transport,2436,Debit
2024-10-17,Ola,Transport,2076,Debit
2023-09-26,Ola,Transport,2000,Debit
2024-02-25,Electricity Bill,Utilities,3267,Debit
2023-03-08,Swiggy,Food,1705,Debit
2024-05-25,Uber,Transport,2075,Debit
2024-11-23,Starbucks,Food,1810,Debit
2023-06-26,Zomato,Food,699,Debit
2024-05-14,Swiggy,Food,887,Debit
2024-12-29,Amazon,Shopping,593,Debit
2023-05-31,Electricity Bill,Utilities,3197,Debit
2024-03-24,Starbucks,Food,1386,Debit
2024-02-11,Blinkit,Groceries,1689,Debit
2024-08-24,Starbucks,Food,1921,Debit
2024-06-11,Zomato,Food,2402,Debit
2024-11-20,Blinkit,Groceries,1755,Debit
2023-03-30,Starbucks,Food,1242,Debit
2024-07-20,Blinkit,Groceries,1204,Debit
2024-04-24,Ola,Transport,976,Debit
2023-04-26,Swiggy,Food,1319,Debit
2023-09-01,Flipkart,Shopping,2114,Debit
2023-04-01,Electricity Bill,Utilities,3484,Debit
2023-07-25,Ola,Transport,1325,Debit
2024-08-18,Swiggy,Food,1691,Debit
2024-08-26,Starbucks,Food,1764,Debit
2024-09-04,Blinkit,Groceries,2251,Debit
2023-04-17,Swiggy,Food,843,Debit
2024-02-16,Starbucks,Food,564,Debit
2024-01-03,Swiggy,Food,392,Debit
2024-12-30,Swiggy,Food,2370,Debit
2024-10-24,Ola,Transport,2235,Debit
2024-01-16,Starbucks,Food,1222,Debit
2024-10-28,Starbucks,Food,408,Debit
2023-03-08,Starbucks,Food,1113,Debit
2023-10-24,Blinkit,Groceries,1934,Debit
2024-10-22,Hotstar,Entertainment,399,Debit
2024-07-16,Swiggy,Food,1352,Debit
2023-11-05,Swiggy,Food,1152,Debit
2024-07-24,Apple Music,Music,149,Debit
2023-10-01,Zomato,Food,2185,Debit
2024-10-22,Spotify,Music,199,Debit
2023-01-08,Uber,Transport,1351,Debit
2024-12-21,Flipkart,Shopping,710,Debit
2023-09-15,Blinkit,Groceries,1506,Debit
2023-03-26,Blinkit,Groceries,1437,Debit
2023-06-30,Gym Membership,Fitness,1800,Debit
2024-09-10,Amazon,Shopping,2157,Debit
2023-09-23,Starbucks,Food,526,Debit
2023-10-10,Swiggy,Food,2209,Debit
2024-09-07,Blinkit,Groceries,1629,Debit
2023-11-14,Uber,Transport,1841,Debit
2023-05-13,Swiggy,Food,2396,Debit
2024-09-13,Flipkart,Shopping,2432,Debit
2023-01-31,Uber,Transport,375,Debit
